aruco_ids,fruit_id,height,x,y,ma,MA,angle,perimeter,coff,calyx_MA,calyx_ma,calyx_MA_rel,calyx_ma_rel,area,maMAratio,KPIN,gt_weight
921,-3786,1371.097412,1510.909302,88.92530823,53.41621807,55.43585904,91.90088654,170.9991586,12.69492847,53.41621807,55.43585904,0.456584496,0.038525941,2325.70057,0.963567968,4217,98.18
11,-877,1261.948975,2326.421387,1113.357422,48.6733587,55.12649736,133.8675842,163.2060159,13.38064149,48.6733587,55.12649736,0.484580837,0.026547188,2107.373896,0.88293944,7145,98.33
11,-877,1282.091675,2323.771484,1024.561646,49.71760103,55.60142343,127.2365417,165.5638459,12.63094546,49.71760103,55.60142343,0.454309489,0.005191367,2171.130639,0.894178565,7145,98.33
11,-877,1279.977905,2327.943115,944.7644653,49.76739758,55.54414585,124.5874023,165.5474464,11.99780484,49.76739758,55.54414585,0.431298124,0.016956987,2171.066396,0.895997172,7145,98.33
11,-877,1277.719238,2328.47583,867.2207031,49.89869626,54.75827291,117.5989151,164.4834059,11.40724556,49.89869626,54.75827291,0.416592134,0.000850203,2145.995574,0.911254019,7145,98.33
11,-877,1275.616943,2330.942627,792.2142944,50.18774568,54.37398113,108.5814896,164.3109994,11.3841591,50.18774568,54.37398113,0.418499425,0.025945306,2143.278967,0.923010319,7145,98.33
11,-877,1274.250122,2336.455078,712.8217163,50.45404189,54.27643305,102.1412735,164.5650343,10.81237521,50.45404189,54.27643305,0.398063287,0.014404578,2150.785717,0.929575491,7145,98.33
11,-877,1273.178833,2339.038574,633.3213501,50.19008317,54.26325094,98.63619995,164.1372933,10.34016551,50.19008317,54.26325094,0.381106307,0.00909675,2139.013895,0.924936901,7145,98.33
11,-877,1276.605835,2341.515381,551.6096191,50.85507142,53.94083045,88.8766098,164.6487009,10.23681539,50.85507142,53.94083045,0.379521921,0.005873675,2154.476584,0.942793631,7145,98.33
11,-877,1264.849365,2349.707764,483.6147156,50.60828006,54.10347328,83.82624817,164.5266556,10.69272096,50.60828006,54.10347328,0.394918169,0.011155147,2150.485931,0.935397988,7145,98.33
11,-877,1269.281006,2351.622314,400.848999,51.14541358,54.45497742,74.95854187,165.9174408,10.37373372,51.14541358,54.45497742,0.380998823,0.000721762,2187.429972,0.939223851,7145,98.33
11,-877,1272.588989,2355.394287,332.5697021,52.17923007,55.16924755,74.88601685,168.6553007,11.0246263,52.17923007,55.16924755,0.395343795,0.072184094,2260.916944,0.945802823,7145,98.33
11,-877,1261.835205,2359.56958,251.857254,51.21935195,54.91893077,57.09846115,166.7722683,11.44631768,51.21935195,54.91893077,0.412434134,0.048069368,2209.255953,0.932635636,7145,98.33
11,-877,1267.843262,2362.635254,183.1801758,51.30052769,56.01683763,49.0461998,168.6551275,11.98922844,51.30052769,56.01683763,0.422284956,0.070439964,2256.993463,0.915805495,7145,98.33
113,-1030,1364.283325,1937.197266,1114.599365,48.42642701,52.12381425,12.92402172,157.997345,2.054154849,48.42642701,52.12381425,0.037205362,0.074572363,1982.47855,0.929065298,7145,98.48
113,-1030,1372.1604,1934.135132,1048.164185,48.84488202,52.08184715,15.00871468,158.5761071,2.440084046,48.84488202,52.08184715,0.003112831,0.099778767,1997.999269,0.937848496,7145,98.48
113,-1030,1372.274292,1939.246948,988.1115112,49.30277367,51.98225905,22.6547718,159.1259953,3.172481411,49.30277367,51.98225905,0.041623944,0.121448866,2012.87304,0.948453849,7145,98.48
113,-1030,1369.674194,1937.311279,926.3790894,49.44220281,52.00713557,10.48258018,159.3817152,3.654190131,49.44220281,52.00713557,0.089589402,0.114687455,2019.531482,0.950681138,7145,98.48
113,-1030,1363.809326,1940.271729,869.2432861,49.69849026,51.73573641,23.76060867,159.3485791,4.870475226,49.69849026,51.73573641,0.112564443,0.158737388,2019.406327,0.960622071,7145,98.48
113,-1030,1360.564941,1940.22168,808.7304077,49.81359049,51.94559789,14.09280968,159.8605012,5.425171925,49.81359049,51.94559789,0.159332062,0.143137734,2032.293728,0.958956919,7145,98.48
113,-1030,1364.262085,1937.090088,747.605896,50.15161427,51.76907729,14.80408764,160.1067282,6.668995726,50.15161427,51.76907729,0.207527098,0.165378735,2039.131447,0.968756194,7145,98.48
113,-1030,1370.283325,1936.375977,686.6732788,50.24956798,52.10080607,14.08134937,160.7847409,7.436139922,50.24956798,52.10080607,0.245260989,0.156649891,2056.206161,0.964468149,7145,98.48
113,-1030,1368.728271,1926.542847,623.5593262,50.48189381,52.56713591,3.076164246,161.885608,8.884262548,50.48189381,52.56713591,0.317385425,0.129061689,2084.202131,0.96033183,7145,98.48
