aruco_ids,fruit_id,height,x,y,ma,MA,angle,perimeter,coff,calyx_MA,calyx_ma,calyx_MA_rel,calyx_ma_rel,area,maMAratio,KPIN,gt_weight,x_calyx_MA_rel,x_maMAratio,height_calyx_ma,perimeter_coff
241,-1719,1339.963501,2911.9104,634.2229614,49.2520172,53.18622884,94.03491211,160.9689614,17.1747611,49.2520172,53.18622884,0.622788649,0.185431139,2057.373311,0.926029506,7145,22.38,1813.5047440250496,2696.5149492282626,71267.60540143357,2764.603456560122
241,-1719,1346.446045,2919.122314,573.4506226,49.66810255,53.9633356,90.36076355,162.8538003,16.7862755,49.66810255,53.9633356,0.595773253,0.190166108,2105.068522,0.920404604,7145,22.38,1739.1349969166674,2686.773617444734,72658.7197936277,2733.7087580577822
241,-1719,1345.805542,2911.34375,513.9071655,50.30010514,53.51967578,80.78533936,163.118941,16.86868777,50.30010514,53.51967578,0.586491355,0.243618222,2114.327449,0.939843234,7145,22.38,1707.4779408082813,2736.2067252856878,72027.07627076718,2751.602485102052
241,-1719,1343.251465,2913.133301,456.5931091,49.95208143,53.6053301,75.37739563,162.7182157,16.54126378,49.95208143,53.6053301,0.552600358,0.289777899,2103.058946,0.931849153,7145,22.38,1609.7985050343216,2714.600799112944,72005.4381886336,2691.5649277046377
241,-1719,1338.655762,2914.667725,400.3192749,48.97146419,53.79353948,76.46208954,161.5117577,16.87782134,48.97146419,53.79353948,0.578995154,0.269838782,2069.012389,0.910359583,7145,22.38,1687.5784882952046,2653.3956947145584,72011.03158327649,2725.9665907699696
241,-1719,1335.750732,2906.473877,339.0244446,47.84889901,54.13019958,72.15370178,160.340361,16.66795422,47.84889901,54.13019958,0.556048297,0.30972209,2034.236577,0.883959405,7145,22.38,1616.1398495808376,2569.2049189609634,72304.4537122911,2672.5457967662733
241,-1719,1340.950562,2910.286377,283.3551331,48.36867613,55.21451258,76.90640259,162.8858148,15.99489875,48.36867613,55.21451258,0.556777467,0.175306013,2097.525864,0.876013821,7145,22.38,1620.381877230667,2549.4510893200163,74039.93167470707,2605.3421155372516
241,-1719,1341.671997,2906.755127,216.2098389,48.82687819,54.63983654,70.58185577,162.6534097,16.68226251,48.82687819,54.63983654,0.572008028,0.252027761,2095.357982,0.893613182,7145,22.38,1662.6872680741594,2597.514698333284,73308.73860637537,2713.4268787619803
241,-1719,1334.228638,2910.205322,163.3479462,48.54505999,55.72161897,65.22641754,163.9757493,15.64355248,48.54505999,55.72161897,0.509910859,0.256812098,2124.509364,0.871206919,7145,22.38,1483.9452956073915,2535.391012237023,74345.37978549807,2565.1632396218733
241,-1719,1340.999023,2916.130615,100.9204712,48.75872072,55.167659,66.55251312,163.4024176,16.15142821,48.75872072,55.167659,0.546657813,0.219215749,2112.646037,0.883827982,7145,22.38,1594.1255844182451,2577.357836703869,73979.77682019716,2639.1824172068405
209,-3196,1231.643921,1182.21582,1005.550171,41.35905009,47.53042533,73.24465942,139.7955693,6.833373271,41.35905009,47.53042533,0.284075287,0.050573136,1543.94611,0.870159478,7145,22.52,335.8382983624403,1028.716300814542,58540.559420238926,955.2753066588483
209,-3196,1211.359131,1178.168457,967.1264038,41.64496454,47.32376082,77.78459167,139.8941259,6.750698358,41.64496454,47.32376082,0.282887011,0.042440467,1547.859827,0.880001163,7145,22.52,333.28855325521204,1036.7896123699154,57326.06978256704,944.3830460069753
209,-3196,1220.227539,1179.430786,894.5106201,41.60149213,47.61129925,78.61541748,140.2941543,6.525932319,41.60149213,47.61129925,0.271430853,0.046232664,1555.638999,0.873773511,7145,22.52,320.1339042984405,1030.5553788647096,58096.61851242005,915.5501557131428
209,-3196,1216.647705,1182.253906,851.6070557,42.60781621,46.96482496,78.53595734,140.7836145,6.475348539,42.60781621,46.96482496,0.275615536,0.007996412,1571.635627,0.907228255,7145,22.52,325.8475439902836,1072.574148107314,57139.64650331072,911.6229724677141
209,-3196,1209.791016,1173.375244,778.2979126,41.388188,46.97404542,90.3219223,138.9377733,6.30887797,41.388188,46.97404542,0.267845691,0.022015388,1526.948036,0.881086303,7145,22.52,314.28350303147363,1033.844855767683,56828.77813429195,876.5414571732242
209,-3196,1218.780029,1181.804199,712.9865723,40.85781194,47.83987535,90.78437042,139.5419167,6.016252344,40.85781194,47.83987535,0.251475302,0.00539807,1535.164878,0.854053478,7145,22.52,297.1945678483931,1009.3239864709541,58306.28466642938,839.5193834326277
209,-3196,1210.441162,1171.82312,663.8287354,40.51464265,47.53634745,89.70449066,138.530152,6.475737131,40.51464265,47.53634745,0.269523521,0.047916016,1512.612562,0.852287667,7145,22.52,315.83389329160553,998.7303930814611,57539.95164461374,897.0848490694738
209,-3196,1196.26062,1170.351318,592.6199951,41.94278656,46.95283915,95.66716766,139.7478271,6.530155691,41.94278656,46.95283915,0.27335282,0.052512189,1546.710451,0.893296067,7145,22.52,319.9188331660168,1045.4702293776663,56167.83247233928,912.575068441949
209,-3196,1210.47522,1170.923096,534.4008789,41.21836819,47.69489559,94.05062103,139.849948,7.210013223,41.21836819,47.69489559,0.292506583,0.089179854,1544.018779,0.864209213,7145,22.52,342.50271376674095,1011.9225272776835,57733.489232182284,1008.3199743158625
209,-3196,1206.656494,1162.139282,465.8812561,41.72199055,46.81378546,101.2554626,139.1866916,7.709883634,41.72199055,46.81378546,0.322671345,0.069519266,1534.011665,0.891233002,7145,22.52,374.9890452002743,1035.7368810389846,56488.15823403178,1073.1131956374452
209,-3197,1232.944214,1246.361328,393.085022,41.5846319,46.4463101,140.0079498,138.3841384,4.465070358,41.5846319,46.4463101,0.090273891,0.187279174,1516.95941,0.895326923,7145,22.52,112.51388667048724,1115.9008527444337,57265.70929944477,617.8949143872096
209,-3196,1212.508423,1162.973389,333.9817505,41.9243122,48.27106752,115.1132355,141.8540051,6.96505882,41.9243122,48.27106752,0.288387196,0.015188336,1589.43485,0.868518439,7145,22.52,335.3866346763273,1010.0638324128198,58529.075955201726,988.02148937408
209,-3196,1203.854492,1160.376221,275.5715332,41.8347901,48.64074256,117.503624,142.3197567,7.815337979,41.8347901,48.64074256,0.321241618,0.014139332,1598.187288,0.860077127,7145,22.52,372.7611347227656,998.0130463967971,58556.376425071576,1112.2769996995496
209,-3196,1196.627441,1163.540771,216.3110657,41.11573838,47.89679434,115.9460449,140.0234963,8.142986964,41.11573838,47.89679434,0.329160301,0.108347798,1546.69408,0.858423595,7145,22.52,382.99143040813203,998.8108515708917,57314.61844317749,1140.2095050246023
209,-3196,1205.431641,1172.296509,150.2587585,41.38007222,48.66115742,118.7121353,141.6677395,9.135733806,41.38007222,48.66115742,0.363241786,0.108501344,1581.479476,0.850371722,7145,22.52,425.8270776507251,996.8878010529185,58657.69884174992,1294.2387569697514
209,-3196,1195.214722,1166.748413,80.70661926,41.11691878,48.99088042,122.0635147,141.8113283,9.488720685,41.11691878,48.99088042,0.373881341,0.12736958,1582.069972,0.839276993,7145,22.52,436.2254612620618,979.2250996501622,58554.621521725545,1345.6080842075362
253,-665,1300.80957,1912.419556,929.4760132,44.94452647,48.74232592,35.91996765,147.2234266,2.023863457,44.94452647,48.74232592,0.053391261,0.06928476,1720.572352,0.922084156,7145,22.56,102.10649165590013,1763.4117722121548,63404.48402079505,297.9601131100618
253,-667,1294.823608,1988.800415,868.4254761,47.46541674,49.22197482,34.69098663,151.8887316,3.953010381,47.46541674,49.22197482,0.108902316,0.125227602,1834.95836,0.964313539,7145,22.56,216.58497125526114,1917.8271665533186,63733.77502931755,600.4177327717227
253,-665,1294.339355,1916.552368,773.5456543,44.36070221,48.16697288,38.76300812,145.4036263,2.152470841,44.36070221,48.16697288,0.031543498,0.089786164,1678.176545,0.920977582,7145,22.56,60.454765786903266,1765.101765657014,62344.4086098017,312.9770657864107
253,-665,1281.952881,1911.488159,420.5697632,45.5425579,47.75472011,19.96992111,146.5716203,4.166205708,45.5425579,47.75472011,0.102004428,0.151822894,1708.140557,0.953676575,7145,22.56,194.98025628756804,1822.9414806281754,61219.30102636314,610.6475211246686
253,-665,1283.428589,1910.952637,357.795105,46.08651138,47.22900367,34.53887558,146.5851614,4.795014952,46.08651138,47.22900367,0.083645645,0.191205153,1709.513362,0.975809519,7145,22.56,159.84286588631588,1864.7257735427518,60615.05354006392,702.8780406543333
253,-665,1274.183594,1911.483276,296.8375244,46.07863767,47.40063006,35.94576645,146.8442323,5.045307559,46.07863767,47.40063006,0.100474862,0.194790849,1715.432471,0.972110236,7145,22.56,192.0560183714079,1858.172458542413,60397.105167715235,740.8743152187419
253,-772,1280.639404,1917.240356,178.3585815,46.46545623,48.7840349,13.33694553,149.6397152,7.428338016,46.46545623,48.7840349,0.256704938,0.173197759,1780.31891,0.952472593,7145,22.56,492.1650667180779,1826.118893283563,62474.7573790512,1111.5743851235732
253,-772,1275.091309,1916.210327,120.3917236,46.12333525,49.12957245,5.709520817,149.6601786,7.736817495,46.12333525,49.12957245,0.275587091,0.164773964,1779.727742,0.938810027,7145,22.56,528.0828297620887,1798.9574688285488,62644.69084588083,1157.8934880973047
253,-772,1274.560059,1917.624756,69.01215363,45.85985357,49.34970013,7.411589146,149.6050548,7.849592348,45.85985357,49.34970013,0.289794267,0.142490647,1777.489579,0.929283328,7145,22.56,555.7166605460739,1782.0167151108678,62899.15670932511,1174.3386933802008
319,-866,1250.050903,538.0839233,986.2315674,46.47749188,64.38563247,82.61314392,175.2812352,20.11116479,46.47749188,64.38563247,0.624629927,0.017292032,2350.290424,0.72186123,7145,22.58,336.1033217307526,388.4219227165637,80485.31800934963,3525.1098057019485
319,-866,1226.257202,536.7427368,937.0198975,45.6928181,63.21408574,83.39416504,172.1793302,19.53772698,45.6928181,63.21408574,0.617788594,0.008491948,2268.567398,0.722826528,7145,22.58,331.593540707384,387.97188887036185,77516.72790652051,3363.9927450468685
319,-866,1244.487427,534.7225342,844.8814087,46.26827706,62.69718674,84.68889618,172.1366577,19.89916444,46.26827706,62.69718674,0.634213708,0.021277502,2278.354312,0.737964165,7145,22.58,339.12836116613886,394.60606845758696,78025.86060620112,3425.375657724292
319,-866,1241.061768,529.5247803,779.1969604,46.28112745,63.0908865,85.4896698,172.8172175,19.65302911,46.28112745,63.0908865,0.622933462,0.018876615,2293.297731,0.733562801,7145,22.58,329.8587046070684,388.4396810357776,78299.68714437734,3396.3818062367013
319,-866,1234.930054,516.0585327,712.2738037,45.59285464,64.31237359,86.75533295,173.8930839,19.08809031,45.59285464,64.31237359,0.592612599,0.047150722,2302.932478,0.708928191,7145,22.58,305.8227882994735,365.8484420371254,79421.28299036688,3319.2868897676067
319,-866,1238.035034,506.6431885,633.8226318,46.32494852,63.78966878,89.77055359,174.0571248,19.34370292,46.32494852,63.78966878,0.606258889,0.024074738,2320.893295,0.726213969,7145,22.58,307.15693657942757,367.9313607874002,78973.84475689604,3366.909313240564
319,-866,1223.273804,492.7226868,578.9379883,46.15235751,63.541828,91.72171783,173.3914819,19.06942525,46.15235751,63.541828,0.599790923,0.038491324,2303.262709,0.72633034,7145,22.58,295.53059509881194,357.8794366291575,77729.05365067371,3306.4759030787777
319,-866,1220.567139,486.1214294,504.4229431,46.08794217,64.63855959,93.93022156,175.151395,19.63090224,46.08794217,64.63855959,0.606195349,0.034641039,2339.746836,0.713010043,7145,22.58,294.6845495515119,346.6094612797155,78895.70174784731,3438.379912444625
319,-866,1227.573364,487.2408447,438.789856,45.83432044,65.04055323,96.07879639,175.4708089,21.54368956,45.83432044,65.04055323,0.661759497,0.032642587,2341.342264,0.70470373,7145,22.58,322.4362563065271,343.36044066844073,79842.05072497217,3780.2886337836853
319,-866,1223.930542,491.2605286,365.6219482,45.69420228,64.38206565,97.51564026,174.1555564,21.01266468,45.69420228,64.38206565,0.65236096,0.03036559,2310.55275,0.709734952,7145,22.58,320.4791900476034,348.66476768541565,78799.17650608408,3659.472308792028
319,-866,1214.684204,489.8566284,300.4860229,45.16264255,63.95281076,99.08702087,172.6711935,20.86647287,45.16264255,63.95281076,0.651875216,0.051945587,2268.448184,0.706186984,7145,22.58,319.3253954472817,345.93037500220476,77682.46903157323,3603.03877459827
319,-866,1218.110596,499.2251587,232.2492065,44.76601737,64.25213175,103.3641281,172.6158156,21.60895978,44.76601737,64.25213175,0.672599444,0.01336898,2259.050199,0.696724235,7145,22.58,335.7785641724318,347.8222667880111,78266.20250026303,3730.048216692296
150,-1668,1284.621216,3092.454834,978.1997681,49.92414978,59.797207,98.87700653,172.6989577,15.39837966,49.92414978,59.797207,0.513960463,0.042860939,2344.668551,0.834890997,7145,22.65,1589.3995182892281,2581.8626995357295,76816.76076974372,2659.28411755088
150,-1668,1278.568604,3095.442627,902.9281006,49.14500569,59.68969659,94.98733521,171.3585856,15.56599399,49.14500569,59.68969659,0.521431834,0.021882702,2303.926618,0.823341523,7145,22.65,1614.062326038388,2548.6064468733007,76317.37204225986,2667.3667135845008
150,-1668,1257.499023,3093.092529,825.2151489,48.03735789,59.07760256,91.42809296,168.702939,14.81010669,48.03735789,59.07760256,0.5010724,0.019896395,2228.906532,0.813123008,7145,22.65,1549.8632969280995,2515.0647012028076,74290.0275003823,2498.5085255065615
150,-1668,1268.595459,3091.517822,759.9229126,48.73514073,59.80149114,89.14814758,170.9323214,15.2624194,48.73514073,59.80149114,0.510114156,0.025331747,2288.991179,0.814948587,7145,22.65,1577.027004528488,2519.428080724217,75863.90010163272,2608.8407782223953
150,-1668,1273.518555,3092.029053,682.4335938,48.53922892,60.32498029,85.81272125,171.504927,15.30375595,48.53922892,60.32498029,0.506954055,0.039172134,2299.746375,0.804629006,7145,22.65,1567.5166665961601,2487.9362634385116,76824.98172932428,2624.669547030566
150,-1668,1258.593628,3090.406494,615.7537231,48.39088574,59.3706044,81.78635406,169.710956,15.17911111,48.39088574,59.3706044,0.510889375,0.035692472,2256.445887,0.815064731,7145,22.65,1578.8558422156011,2518.881337712763,74723.46438834876,2576.061457708321
150,-1668,1281.794922,3095.425537,533.1986084,49.17697426,60.79935774,78.8714447,173.233093,15.95156251,49.17697426,60.79935774,0.523363724,0.043146803,2348.284314,0.808840358,7145,22.65,1620.0334364090197,2503.7050995094223,77932.3080119934,2763.3385117901435
150,-1668,1277.442261,3095.510498,464.7551575,48.32193133,60.83000048,76.29360199,172.0187874,16.04601668,48.32193133,60.83000048,0.525853639,0.067143213,2308.617509,0.794376639,7145,22.65,1627.7854599360023,2459.0012253904565,77706.81334980228,2760.216331893774
150,-1668,1274.762939,3102.270508,396.0600281,48.58556493,61.11851543,71.35084534,172.8854944,16.04534877,48.58556493,61.11851543,0.524859836,0.006433578,2332.222253,0.794940201,7145,22.65,1628.2571900565167,2466.119541185892,77911.61835686365,2774.008054921882
150,-1668,1274.037476,3104.820068,309.9552612,48.27823119,61.54247659,66.51403046,173.1356695,16.45834658,48.27823119,61.54247659,0.534828124,0.025610526,2333.545109,0.784470074,7145,22.65,1660.5450923259925,2435.638428500645,78407.42154151268,2849.5268539913354
150,-1668,1254.644531,3103.699219,252.0848999,47.08717622,60.91717515,65.21573639,170.3489978,16.23176212,47.08717622,60.91717515,0.532097787,0.025392941,2252.850041,0.772970449,7145,22.65,1651.4714859435283,2399.0677788713792,76429.4006459166,2765.0644096700034
150,-1668,1277.567505,3103.579834,166.6325226,48.36790209,62.52627426,63.01016998,174.9027579,17.24580453,48.36790209,62.52627426,0.550520072,0.046132621,2375.25195,0.773561237,7145,22.65,1708.582993671428,2400.809055517295,79881.53620329392,3016.3387745013138
150,-1668,1272.670166,3106.630859,101.0036469,48.37943533,63.06867221,61.38537598,175.8234064,17.55300925,48.37943533,63.06867221,0.554659652,0.060883448,2396.427885,0.767091388,7145,22.65,1723.122791145401,2383.069777633942,80265.6175309003,3086.229878905709
342,-4070,1316.895508,1161.27063,983.3244629,49.95898164,60.94321537,68.63244629,174.6322535,14.62131516,49.95898164,60.94321537,0.477760797,0.058334595,2391.27114,0.819762813,7145,22.65,554.8095817214921,951.9664783030821,80255.84656382956,2553.353215524513
342,-4070,1307.998413,1160.828369,935.4393311,49.81710306,60.84993245,69.81834412,174.2675735,13.69370912,49.81710306,60.84993245,0.446670421,0.077052341,2380.830354,0.818687894,7145,22.65,518.5076962899734,950.3561327120649,79591.6150757572,2386.36946055722
342,-4070,1307.356201,1153.122681,876.7575073,50.36309291,60.13931982,70.79440308,173.9165996,14.28755063,50.36309291,60.13931982,0.467173734,0.096400632,2378.815647,0.837440348,7145,22.65,538.7086286428608,965.6714592633331,78623.51269059921,2484.842222182438
342,-4070,1300.557495,1150.408081,815.8314209,50.45668657,59.11153983,72.97607422,172.3779417,13.87879076,50.45668657,59.11153983,0.462830016,0.095544413,2342.506915,0.853584371,7145,22.65,532.4433905357594,981.9703582137021,76877.95616689752,2392.3973844937786
342,-4070,1295.325684,1144.844116,761.0855103,49.92589106,59.42856786,78.62877655,172.0980119,13.9748896,49.92589106,59.42856786,0.468230905,0.063624219,2330.295361,0.840099179,7145,22.65,536.051396518605,961.7826019345807,76979.35031239492,2405.050716681986
342,-4070,1301.404785,1145.664673,693.6881104,49.92224445,59.69209378,80.55464172,172.5239242,14.08803841,49.92224445,59.69209378,0.46794913,0.069500288,2340.457701,0.836329257,7145,22.65,536.1127870020845,958.152884741238,77683.57647196074,2430.5236707735285
342,-4070,1305.087158,1150.760986,642.9260254,50.34838268,59.30141237,83.30883026,172.5246879,14.24435462,50.34838268,59.30141237,0.47548959,0.079226288,2344.987018,0.849025018,7145,22.65,547.1748694211358,977.0248668523477,77393.51173534936,2457.502835152423
342,-4070,1302.744751,1146.809204,587.2155762,50.06668105,59.24298922,84.63925934,172.0058702,13.85580565,50.06668105,59.24298922,0.463514095,0.073586784,2329.569371,0.845107273,7145,22.65,531.5622303297304,969.1767990437406,77178.49323990458,2383.2799081503267
342,-4070,1302.696655,1146.851807,531.0079956,50.29889215,59.64002764,88.2482605,173.0034713,14.14826136,50.29889215,59.64002764,0.471258627,0.073746031,2356.058866,0.843374729,7145,22.65,540.4638079392889,967.2258319317853,77692.86451073554,2447.6983281396588
342,-4070,1305.338623,1151.736206,476.1949158,50.47147306,59.25693707,91.84975433,172.6373239,14.40997686,50.47147306,59.25693707,0.483001793,0.076827342,2348.95697,0.851739485,7145,22.65,556.2906525610174,980.9792029542939,77350.36863815146,2487.699842571325
342,-4070,1302.248779,1145.359375,423.1674805,50.10628407,59.5428591,95.15769958,172.5555403,14.32239058,50.10628407,59.5428591,0.479277286,0.047886337,2343.212968,0.841516259,7145,22.65,548.9447327446563,963.8385364605782,77539.61556114405,2471.4078449195304
342,-4070,1302.470215,1150.370728,375.9304199,50.96560748,59.29405716,98.8771286,173.4426068,14.7472264,50.96560748,59.29405716,0.496844326,0.02633523,2373.439983,0.859539892,7145,22.65,571.5551690032894,988.7895313050815,77228.74337740749,2557.7973898857795
342,-4070,1297.731079,1155.064941,331.3209839,50.70188951,60.08564317,101.2298508,174.3369099,15.3477386,50.70188951,60.08564317,0.510476524,0.015854619,2392.680665,0.843827025,7145,22.65,589.6335360759451,974.6750128458306,77975.00654341307,2675.677321476952
342,-4070,1299.872314,1152.981079,282.272644,51.29105831,59.96240358,103.0087051,175.0220414,14.84682994,51.29105831,59.96240358,0.495161281,0.029649482,2415.519649,0.855386963,7145,22.65,570.9115880464021,986.244983562273,77943.46829453648,2598.5224844174395
342,-4070,1305.664185,1159.758301,235.3799438,51.82342357,60.43592166,102.9611664,176.5961377,15.70042115,51.82342357,60.43592166,0.519123992,0.043822943,2459.864194,0.857493725,7145,22.65,602.0583589702577,994.4854656241613,78909.01839892774,2772.6337353533927
342,-4070,1297.865234,1158.59729,193.753891,52.09451494,59.80638603,105.9382095,175.9822974,16.1239833,52.09451494,59.80638603,0.539152581,0.012473904,2446.974478,0.871052715,7145,22.65,624.6607192431054,1009.1993150461424,77620.62919952029,2837.535624373233
342,-4070,1297.941406,1150.387207,152.2883453,52.31122898,59.9319224,107.6210327,176.5143722,16.27325944,52.31122898,59.9319224,0.541501859,0.052740454,2462.311612,0.872844169,7145,22.65,622.9368111603178,1004.1087657221459,77788.12362413888,2872.4641736993235
342,-4070,1292.870972,1146.290894,96.90637207,52.64740705,60.29864665,108.6365128,177.6188459,16.59208381,52.64740705,60.29864665,0.549795701,0.029656199,2493.299402,0.873110923,7145,22.65,630.2258056166467,1000.8391004868352,77958.36990467005,2947.0667774082744
342,-4070,1258.208252,1141.953613,66.01540375,51.37463148,58.7420338,114.2011337,173.1644764,16.58700247,51.37463148,58.7420338,0.564418252,0.002826404,2370.214113,0.874580401,7145,22.65,644.5394621145443,998.7302487809387,73909.71166642291,2872.279597763057
248,-550,1165.592651,686.7022095,1073.314941,47.33593731,67.70781414,58.81240463,182.1297276,16.88859097,47.33593731,67.70781414,0.482204904,0.191943294,2517.211202,0.699120743,7145,22.68,331.13117300853537,480.08775892538165,78919.73057685788,3075.9144729139193
248,-550,1161.346924,685.751709,969.7102661,50.30507494,66.67649909,56.43763351,184.6550674,16.35607072,50.30507494,66.67649909,0.441717661,0.273319675,2634.356039,0.754464851,7145,22.68,302.90864092623264,517.3755609536804,77434.54712126029,3020.231341200767
248,-550,1166.203857,719.7109375,322.8755798,44.20652568,61.98994267,85.21817017,167.9845254,16.13065633,44.20652568,61.98994267,0.519890248,0.042083494,2152.273705,0.713124158,7145,22.68,374.17069778518754,513.2432563080781,72292.91023696287,2709.700647985556
71,-2681,1317.063721,508.8715515,1092.385376,43.83606836,66.0079175,65.6134491,174.3044957,12.47793856,43.83606836,66.0079175,0.378047078,0.014329396,2272.57125,0.664103187,7145,22.68,192.37740312190152,337.94321912478466,86936.63343801102,2174.9607880763842
71,-2681,1374.82019,505.2962036,1026.851563,45.26554685,70.06970112,67.31658173,183.2690945,12.40993468,45.26554685,70.06970112,0.354086222,0.00707428,2491.081393,0.64600742,7145,22.68,178.91842372366682,326.4250968234307,96333.23980704161,2274.357491607747
71,-2681,1366.601929,492.3307495,980.9901733,45.24158509,69.49597113,68.01042938,182.2484089,12.58747993,45.24158509,69.49597113,0.360934932,0.028702811,2469.376563,0.650995797,7145,22.68,177.69936559229154,320.50524865835985,94973.32820398631,2294.0481893031833
71,-2681,1370.226318,490.393219,941.2769775,45.24661872,69.56920305,69.877388,182.3813589,12.2169341,45.24661872,69.56920305,0.350465392,0.04010975,2472.253723,0.650382881,7145,22.68,171.86585173097683,318.9433545960839,95325.55294139587,2228.1410427497485
71,-2681,1370.257813,492.657196,884.0424805,45.52384544,69.52777161,69.59405518,182.6947083,12.3068538,45.52384544,69.52777161,0.351852724,0.065371013,2485.919905,0.654757723,7145,22.68,173.34277641080192,322.5711038725247,95270.97226908209,2248.397065081747
71,-2681,1373.137695,501.5733643,824.4412842,46.21718392,69.42271816,68.87853241,183.480029,12.07903281,46.21718392,69.42271816,0.33986042,0.114772567,2519.967705,0.665735729,7145,22.68,170.464934251811,333.9153093292431,95326.95119485704,2216.2612902707515
71,-2681,1377.61853,515.7548828,775.7024536,45.61315046,68.29877636,73.8009491,180.7110137,13.12064211,45.61315046,68.29877636,0.380564681,0.078666875,2446.768462,0.667847257,7145,22.68,196.2780924469744,344.4454837623365,94089.65988986196,2371.044536093007
71,-2681,1370.590942,516.9313354,721.2325439,45.46215358,67.8450043,76.35557556,179.7230572,12.8107741,45.46215358,67.8450043,0.376797329,0.056488395,2422.466391,0.670088447,7145,22.68,194.77834645512314,346.38971574382214,92987.74835353105,2302.3914863505784
71,-2681,1371.658691,522.3048706,666.9989624,45.82640679,67.33981369,76.6055603,179.3707865,12.81352645,45.82640679,67.33981369,0.377814073,0.057905758,2423.69294,0.680524704,7145,22.68,197.33413050912392,355.4413674628233,92367.24069820928,2298.372317175053
71,-2681,1371.052734,513.2592163,621.5440674,46.04498416,67.61435484,77.08686829,180.1467279,12.12396609,46.04498416,67.61435484,0.352979377,0.092447085,2445.181592,0.68099421,7145,22.68,181.16991840908224,349.5265545294377,92702.84606102815,2184.092820284057
71,-2681,1368.320435,498.3391418,565.5042725,45.76799702,67.33167027,78.78198242,179.2747491,12.56542305,45.76799702,67.33167027,0.367920798,0.088294232,2420.311007,0.679739517,7145,22.68,183.34933472569114,338.7408075493265,92131.30035312298,2252.663064624107
71,-2681,1358.948242,500.8848877,517.6846313,45.83906583,67.04811398,80.29760742,178.8910305,13.01401747,45.83906583,67.04811398,0.383390292,0.09345881,2413.860709,0.683674202,7145,22.68,192.0344033536902,342.44207589215705,91114.91662253662,2328.090996153303
71,-2681,1366.121216,494.0846863,454.3996582,45.90695081,66.85921765,81.25918579,178.6647694,12.87742619,45.90695081,66.85921765,0.37836109,0.107312869,2410.624795,0.686621119,7145,22.68,186.94242046077608,339.24898018806994,91337.79571682667,2300.742380701871
71,-2681,1358.076538,491.2277222,408.476532,46.1055144,66.31715956,82.20543671,178.0229694,13.02546547,46.1055144,66.31715956,0.381094345,0.132142359,2401.423022,0.69522752,7145,22.68,187.20410703765097,341.51503106035494,90063.7784652384,2318.8320407865667
71,-2681,1370.819214,501.7596741,346.9556274,47.14674258,66.97960302,83.25535583,180.6252665,13.03209204,47.14674258,66.97960302,0.374167023,0.153436708,2480.185378,0.703897014,7145,22.68,187.7419235194472,353.1871363446032,91816.92676590843,2353.9250977775287
71,-2681,1368.900757,497.5865173,296.8956909,47.67795057,66.36396357,82.59529877,180.340988,13.1111612,47.67795057,66.36396357,0.37092387,0.187499092,2485.076581,0.718431329,7145,22.68,184.56671665673795,357.4817429163205,90845.67996849342,2364.479764635266
71,-2681,1330.061401,489.9520569,265.0238647,46.15620821,65.16158502,84.3647995,176.1341419,12.91835594,46.15620821,65.16158502,0.380534235,0.176599912,2362.172694,0.708334645,7145,22.68,186.44353115911798,347.0500162912813,86668.90906308181,2275.3635382506677
71,-2681,1357.291748,488.4588318,204.5149841,47.2581565,66.41789126,84.36432648,179.8323258,12.63946467,47.2581565,66.41789126,0.350066133,0.217176675,2465.197623,0.711527506,7145,22.68,170.99289437792342,347.5518943743275,90148.45572675933,2272.9843284730296
71,-2681,1354.513306,479.8509521,152.3629761,47.41135072,66.52506405,84.66416931,180.2323034,12.72174809,47.41135072,66.52506405,0.341262882,0.255264413,2477.179692,0.71268403,7145,22.68,163.75531884408994,341.982110341965,90109.08443822725,2292.8699615352507
202,-2470,1305.667114,3864.714111,1012.951782,49.90999878,65.58302609,97.55821228,182.2522202,25.32443665,49.90999878,65.58302609,0.76669758,0.117598695,2570.803558,0.761020065,7145,22.72,2963.0669562955513,2941.124983959637,85629.60040231701,4615.434804776751
202,-2470,1298.239136,3872.050781,961.3554077,49.48755864,66.30251207,92.39992523,182.8427995,24.48525336,49.48755864,66.30251207,0.72334694,0.184564906,2577.008755,0.746390402,7145,22.72,2800.83608396096,2890.0615389950035,86076.51598438638,4476.952270809182
202,-2470,1309.834229,3873.368408,881.7175293,49.85200997,66.53135178,91.22431183,183.7544652,24.57545874,49.85200997,66.53135178,0.727241095,0.152821814,2604.947063,0.749301023,7145,22.72,2816.872682372327,2902.3189105702813,87145.04186308407,4515.850277813365
202,-2470,1312.728271,3864.414795,807.1860962,50.34521976,65.85751702,88.60546875,183.3449368,24.38723976,50.34521976,65.85751702,0.732376203,0.14451269,2604.074921,0.764456694,7145,22.72,2830.2054343791233,2954.177758430388,86453.02445001768,4471.276932523647
202,-2470,1311.510376,3863.913086,743.1171265,50.00883765,66.23737334,85.63484955,183.4898997,24.1241793,50.00883765,66.23737334,0.718417646,0.176708792,2601.595327,0.754994275,7145,22.72,2775.903343592716,2917.232259027583,86871.00241439579,4426.543240101816
202,-2470,1299.269287,3864.402832,682.4243164,49.34175543,66.68070168,83.48155212,183.2666413,23.91269181,49.34175543,66.68070168,0.708582588,0.160124063,2584.072171,0.739970549,7145,22.72,2738.2485597730893,2859.5442851521952,86636.1877284333,4382.398712460717
